대분류,중분류,소분류,Section,테스트 항목,기대결과,FireTV,ROKU,AndroidTV,AppleTV
VARIETY Channel Page,Sorting POP UP,,VARIETY Channel Page>Sorting POP UP,Sort by Z-A 항목 stringset 확인,"""Sort by Z-A"" text 출력된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
VARIETY Channel Page,Sorting POP UP,,VARIETY Channel Page>Sorting POP UP,Sort by Z-A 항목 focus 시 UI 확인,Sort by Z-A 항목 강조되어 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
VARIETY Channel Page,Sorting POP UP,,VARIETY Channel Page>Sorting POP UP,Sort by Z-A 항목 선택 시 동작 확인,Sorting POP UP 사라진다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
VARIETY Channel Page,Sorting POP UP,,VARIETY Channel Page>Sorting POP UP,Sort by Z-A 항목 기능 확인,Sort by Z-A Sorting Rule 적용된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
VARIETY Channel Page,Content List Area,,VARIETY Channel Page>Content List Area,Scroll Down 동작 확인,Scroll Down 동작한다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
VARIETY Channel Page,Content List Area,,VARIETY Channel Page>Content List Area,Scroll Up 동작 확인,Scroll Up 동작한다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
VARIETY Channel Page,Content List Area,,VARIETY Channel Page>Content List Area,poster image 확인,poster image 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
VARIETY Channel Page,Content List Area,,VARIETY Channel Page>Content List Area,poster image focus 시 UI 확인,poster image 강조되어 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
VARIETY Channel Page,Content List Area,,VARIETY Channel Page>Content List Area,poster image 기능 확인,해당 Content Series Detailed Page 진입된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
VARIETY Channel Page,Content List Area,Update Soon Screen,VARIETY Channel Page>Content List Area>Update Soon Screen,Speech Bubble icon 확인,Speech Bubble icon 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
VARIETY Channel Page,Content List Area,Update Soon Screen,VARIETY Channel Page>Content List Area>Update Soon Screen,sub text 확인,"""Update Soon"" text 출력된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
K-POP Channel Page,,,K-POP Channel Page,리모컨 아래 방향키 입력 시 동작 확인,하단으로 focus 이동한다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
K-POP Channel Page,,,K-POP Channel Page,리모컨 위 방향키 입력 시 동작 확인,상단으로 focus 이동한다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
K-POP Channel Page,,,K-POP Channel Page,리모컨 우측 방향키 입력 시 focus 확인,우측으로 focus 이동한다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
K-POP Channel Page,,,K-POP Channel Page,리모컨 좌측 방향키 입력 시 동작 확인,좌측으로 focus 이동한다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
K-POP Channel Page,,,K-POP Channel Page,리모컨 취소 Button 입력 시 동작 확인,Extended Side Category focus 이동한다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
K-POP Channel Page,,,K-POP Channel Page,Default Setting 확인,1st poster image focus 위치한다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
K-POP Channel Page,Top Area,,K-POP Channel Page>Top Area,Division Line 확인,회색 구분선 형태의 Division line 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
K-POP Channel Page,Top Area,Sorting Button,K-POP Channel Page>Top Area>Sorting Button,Default Setting 확인,Newest 항목 적용되어 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
K-POP Channel Page,Top Area,Sorting Button,K-POP Channel Page>Top Area>Sorting Button,Sorting Button 확인,Sorting Button 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
K-POP Channel Page,Top Area,Sorting Button,K-POP Channel Page>Top Area>Sorting Button,Sorting Button icon 확인,Hamburger icon 형태의 Sorting icon 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
K-POP Channel Page,Top Area,Sorting Button,K-POP Channel Page>Top Area>Sorting Button,Sorting Button text 확인,현재 적용 중인 Sorting Value 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
K-POP Channel Page,Top Area,Sorting Button,K-POP Channel Page>Top Area>Sorting Button,Sorting Button focus 시 UI 확인,Sorting Button 강조되어 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
K-POP Channel Page,Top Area,Sorting Button,K-POP Channel Page>Top Area>Sorting Button,Sorting Button 기능 확인,Sorting POP UP 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
K-POP Channel Page,Sorting POP UP,,K-POP Channel Page>Sorting POP UP,Default Setting 확인,Newest 항목 focus 위치한다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
K-POP Channel Page,Sorting POP UP,,K-POP Channel Page>Sorting POP UP,Check icon 확인,현재 적용 중인 항목 Check icon 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
K-POP Channel Page,Sorting POP UP,,K-POP Channel Page>Sorting POP UP,리모컨 아래 방향키 입력 시 동작 확인,하단으로 focus 이동한다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
K-POP Channel Page,Sorting POP UP,,K-POP Channel Page>Sorting POP UP,리모컨 위 방향키 입력 시 동작 확인,상단으로 focus 이동한다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
K-POP Channel Page,Sorting POP UP,,K-POP Channel Page>Sorting POP UP,리모컨 우측 방향키 입력 시 focus 확인,동작하지 않는다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
K-POP Channel Page,Sorting POP UP,,K-POP Channel Page>Sorting POP UP,리모컨 좌측 방향키 입력 시 동작 확인,동작하지 않는다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
K-POP Channel Page,Sorting POP UP,,K-POP Channel Page>Sorting POP UP,Scroll Down 동작 확인,Scroll Down 동작한다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
K-POP Channel Page,Sorting POP UP,,K-POP Channel Page>Sorting POP UP,Scroll Up 동작 확인,Scroll Up 동작한다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
K-POP Channel Page,Sorting POP UP,,K-POP Channel Page>Sorting POP UP,리모컨 취소 Button 입력 시 동작 확인,Sorting POP UP 사라진다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
K-POP Channel Page,Sorting POP UP,,K-POP Channel Page>Sorting POP UP,Newest 항목 확인,Newest 항목 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
K-POP Channel Page,Sorting POP UP,,K-POP Channel Page>Sorting POP UP,Newest 항목 stringset 확인,"""Newest"" text 출력된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
K-POP Channel Page,Sorting POP UP,,K-POP Channel Page>Sorting POP UP,Newest 항목 focus 시 UI 확인,Newest 항목 강조되어 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
K-POP Channel Page,Sorting POP UP,,K-POP Channel Page>Sorting POP UP,Newest 항목 선택 시 동작 확인,Sorting POP UP 사라진다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
K-POP Channel Page,Sorting POP UP,,K-POP Channel Page>Sorting POP UP,Newest 항목 기능 확인,Newest Sorting Rule 적용된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
K-POP Channel Page,Sorting POP UP,,K-POP Channel Page>Sorting POP UP,Sort by A-Z 항목 확인,Sort by A-Z 항목 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
K-POP Channel Page,Sorting POP UP,,K-POP Channel Page>Sorting POP UP,Sort by A-Z 항목 stringset 확인,"""Sort by A-Z"" text 출력된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
K-POP Channel Page,Sorting POP UP,,K-POP Channel Page>Sorting POP UP,Sort by A-Z 항목 focus 시 UI 확인,Sort by A-Z 항목 강조되어 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
K-POP Channel Page,Sorting POP UP,,K-POP Channel Page>Sorting POP UP,Sort by A-Z 항목 선택 시 동작 확인,Sorting POP UP 사라진다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
K-POP Channel Page,Sorting POP UP,,K-POP Channel Page>Sorting POP UP,Sort by A-Z 항목 기능 확인,Sort by A-Z Sorting Rule 적용된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
K-POP Channel Page,Sorting POP UP,,K-POP Channel Page>Sorting POP UP,Sort by Z-A 항목 확인,Sort by Z-A 항목 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
K-POP Channel Page,Sorting POP UP,,K-POP Channel Page>Sorting POP UP,Sort by Z-A 항목 stringset 확인,"""Sort by Z-A"" text 출력된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
K-POP Channel Page,Sorting POP UP,,K-POP Channel Page>Sorting POP UP,Sort by Z-A 항목 focus 시 UI 확인,Sort by Z-A 항목 강조되어 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
K-POP Channel Page,Sorting POP UP,,K-POP Channel Page>Sorting POP UP,Sort by Z-A 항목 선택 시 동작 확인,Sorting POP UP 사라진다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
K-POP Channel Page,Sorting POP UP,,K-POP Channel Page>Sorting POP UP,Sort by Z-A 항목 기능 확인,Sort by Z-A Sorting Rule 적용된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
K-POP Channel Page,Content List Area,,K-POP Channel Page>Content List Area,Scroll Down 동작 확인,Scroll Down 동작한다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
K-POP Channel Page,Content List Area,,K-POP Channel Page>Content List Area,Scroll Up 동작 확인,Scroll Up 동작한다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
K-POP Channel Page,Content List Area,,K-POP Channel Page>Content List Area,poster image 확인,poster image 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
K-POP Channel Page,Content List Area,,K-POP Channel Page>Content List Area,poster image focus 시 UI 확인,poster image 강조되어 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
K-POP Channel Page,Content List Area,,K-POP Channel Page>Content List Area,poster image 기능 확인,해당 Content Series Detailed Page 진입된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
K-POP Channel Page,Content List Area,Update Soon Screen,K-POP Channel Page>Content List Area>Update Soon Screen,Speech Bubble icon 확인,Speech Bubble icon 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
K-POP Channel Page,Content List Area,Update Soon Screen,K-POP Channel Page>Content List Area>Update Soon Screen,sub text 확인,"""Update Soon"" text 출력된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
KLS LIVE,Description Screen,,KLS LIVE>Description Screen,Background image 확인,Focus 상태의 Content poster image 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
KLS LIVE,Description Screen,,KLS LIVE>Description Screen,Comma 확인,쉼표 형태의 Comma 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
KLS LIVE,Description Screen,Information Section,KLS LIVE>Description Screen>Information Section,Series Content Name 확인,Series Content Name 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
KLS LIVE,Description Screen,Rating Section,KLS LIVE>Description Screen>Rating Section,Rating icon 확인,Rating icon 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
KLS LIVE,Description Screen,Rating Section,KLS LIVE>Description Screen>Rating Section,Content Rating icon 확인,해당 Content Rating icon 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
KLS LIVE,Description Screen,Rating Section,KLS LIVE>Description Screen>Rating Section,TV-Y Rating icon 확인,"""TV-Y"" text 출력된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
KLS LIVE,Description Screen,Rating Section,KLS LIVE>Description Screen>Rating Section,TV-Y7 Rating icon 확인,"""TV-Y7"" text 출력된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
KLS LIVE,Description Screen,Rating Section,KLS LIVE>Description Screen>Rating Section,TV-Y7-FV Rating icon 확인,"""TV-Y7-FV"" text 출력된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
KLS LIVE,Description Screen,Rating Section,KLS LIVE>Description Screen>Rating Section,TV-G Rating icon 확인,"""TV-G"" text 출력된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
KLS LIVE,Description Screen,Rating Section,KLS LIVE>Description Screen>Rating Section,G Rating icon 확인,"""G"" text 출력된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
KLS LIVE,Description Screen,Rating Section,KLS LIVE>Description Screen>Rating Section,TV-PG Rating icon 확인,"""TV-PG"" text 출력된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
KLS LIVE,Description Screen,Rating Section,KLS LIVE>Description Screen>Rating Section,PG Rating icon 확인,"""PG"" text 출력된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
KLS LIVE,Description Screen,Rating Section,KLS LIVE>Description Screen>Rating Section,PG-13 Rating icon 확인,"""PG-13"" text 출력된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
KLS LIVE,Description Screen,Rating Section,KLS LIVE>Description Screen>Rating Section,TV-14 Rating icon 확인,"""TV-14"" text 출력된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
KLS LIVE,Description Screen,Rating Section,KLS LIVE>Description Screen>Rating Section,R Rating icon 확인,"""R"" text 출력된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
KLS LIVE,Description Screen,Rating Section,KLS LIVE>Description Screen>Rating Section,TV-MA Rating icon 확인,"""TV-MA"" text 출력된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
KLS LIVE,Description Screen,Rating Section,KLS LIVE>Description Screen>Rating Section,NC-17 Rating icon 확인,"""NC-17"" text 출력된다",UNTESTED,UNTESTED,UNTESTED,UNTESTED
KLS LIVE,Description Screen,Details Section,KLS LIVE>Description Screen>Details Section,Content Released Year 확인,해당 Content Released Year 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
KLS LIVE,Description Screen,Details Section,KLS LIVE>Description Screen>Details Section,Genre text 확인,Genre text 출력된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
KLS LIVE,Description Screen,Details Section,KLS LIVE>Description Screen>Details Section,Comma 확인,쉼표 형태의 Comma 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
KLS LIVE,Description Screen,Details Section,KLS LIVE>Description Screen>Details Section,LIVE text 확인,LIVE text 노출된다,UNTESTED,UNTESTED,UNTESTED,UNTESTED
